'No index'
'k,time(s)'
'1,0.066'
'5,0.068'
'10,0.068'
'20,0.092'
'30,0.073'
'50,0.086'
'100,0.094'
'500,0.171'
'1000,0.213'
'R-tree index'
'k,time(s)'
'1,0.065'
'5,0.076'
'10,0.069'
'20,0.085'
'30,0.103'
'50,0.113'
'100,0.118'
'500,0.3'
'1000,0.46'
