'No index'
'1,0.005'
'5,0.002'
'10,0.004'
'20,0.003'
'30,0.002'
'50,0.002'
'100,0.002'
'500,0.003'
'1000,0.004'
'R-Tree index'
'1,0.001'
'5,0.001'
'10,0.001'
'20,0.002'
'30,0.001'
'50,0.002'
'100,0.002'
'500,0.004'
'1000,0.004'
