'No index'
'k,time(s)'
'1,0.324'
'5,0.221'
'10,0.219'
'20,0.217'
'30,0.184'
'50,0.216'
'100,0.197'
'500,0.308'
'1000,0.429'
'5000,1.38'
'10000,2.538'
'20000,4.339'
'30000,6.556'
'50000,10.402'
'75000,10.414'
'R-tree index'
'k,time(s)'
'1,0.482'
'5,0.252'
'10,0.231'
'20,0.202'
'30,0.216'
'50,0.196'
'100,0.201'
'500,0.282'
'1000,0.382'
'5000,1.255'
'10000,2.235'
'20000,4.247'
'30000,6.346'
'50000,10.3'
'75000,15.257'
