'No index'
'k,time(s)'
'1,0.312'
'5,0.244'
'10,0.203'
'20,0.17'
'30,0.184'
'50,0.187'
'100,0.189'
'500,0.327'
'1000,0.448'
'5000,1.324'
'10000,2.537'
'20000,4.39'
'30000,6.38'
'50000,10.181'
'75000,9.933'
'R-tree index'
'k,time(s)'
'1,0.458'
'5,0.239'
'10,0.199'
'20,0.229'
'30,0.206'
'50,0.187'
'100,0.21'
'500,0.305'
'1000,0.366'
'5000,1.177'
'10000,2.135'
'20000,4.088'
'30000,6.117'
'50000,9.992'
'75000,14.695'
