'No index'
'k,time(s)'
'1,0.16'
'5,0.244'
'10,0.195'
'20,0.22'
'30,0.238'
'50,0.175'
'100,0.202'
'500,0.289'
'1000,0.361'
'5000,1.475'
'10000,2.695'
'20000,4.396'
'30000,6.786'
'50000,11.275'
'75000,11.038'
'R-tree index'
'k,time(s)'
'1,1.1'
'5,0.214'
'10,0.207'
'20,0.272'
'30,0.231'
'50,0.19'
'100,0.189'
'500,0.303'
'1000,0.398'
'5000,1.201'
'10000,2.329'
'20000,4.337'
'30000,6.473'
'50000,10.902'
'75000,15.711'
