'No index'
'k,time(s)'
'1,7.955'
'5,10.061'
'10,13.456'
'20,16.196'
'30,18.851'
'50,32.192'
'100,68.904'
'500,153.652'
'1000,157.784'
'R-tree index'
'k,time(s)'
'1,3.307'
'5,3.609'
'10,3.823'
'20,4.979'
'30,5.513'
'50,11.808'
'100,27.963'
'500,72.916'
'1000,165.767'
