'No index'
'k,time(s)'
'1,0.254'
'5,0.123'
'10,0.112'
'20,0.104'
'30,0.095'
'50,0.113'
'100,0.151'
'500,0.267'
'1000,0.341'
'5000,1.267'
'10000,1.274'
'R-tree index'
'k,time(s)'
'1,0.134'
'5,0.091'
'10,0.085'
'20,0.081'
'30,0.089'
'50,0.098'
'100,0.099'
'500,0.186'
'1000,0.309'
'5000,1.144'
'10000,2.122'
