'No index'
'k,time(s)'
'1,67.723'
'5,79.225'
'10,85.956'
'20,99.246'
'30,126.705'
'50,190.249'
'100,332.659'
'500,922.062'
'1000,957.684'
'R-tree index'
'k,time(s)'
'1,12.636'
'5,16.332'
'10,19.928'
'20,26.898'
'30,33.007'
'50,48.303'
'100,95.92'
'500,366.421'
'1000,635.147'
