'No index'
'k,time(s)'
'1,21.617'
'5,53.569'
'10,27.565'
'20,36.134'
'30,48.822'
'50,83.505'
'100,83.311'
'500,305.974'
'1000,475.565'
'R-tree index'
'k,time(s)'
'1,9.19'
'5,11.23'
'10,8.393'
'20,9.181'
'30,11.488'
'50,14.909'
'100,35.542'
'500,149.879'
'1000,236.14'
