'No index'
'k,time(s)'
'1,23.15'
'5,58.868'
'10,26.155'
'20,41.125'
'30,55.33'
'50,83.99'
'100,95.342'
'500,336.103'
'1000,527.306'
'R-tree index'
'k,time(s)'
'1,9.805'
'5,11.669'
'10,9.356'
'20,10.097'
'30,11.646'
'50,15.252'
'100,35.965'
'500,156.685'
'1000,243.85'
